"@timestamp","route_info.vid","route_info.location","route_info.timestamp"
"Apr 18, 2023 @ 07:29:28.265",DL1PC9997,"POINT (77.103508 28.842613)","Apr 18, 2023 @ 07:29:03.000"
"Apr 18, 2023 @ 07:28:24.771",DL1PC9997,"POINT (77.10345 28.842895)","Apr 18, 2023 @ 07:28:03.000"
"Apr 18, 2023 @ 07:27:23.896",DL1PC9997,"POINT (77.100361 28.849001)","Apr 18, 2023 @ 07:27:03.000"
"Apr 18, 2023 @ 07:26:20.253",DL1PC9997,"POINT (77.097415 28.855176)","Apr 18, 2023 @ 07:26:03.000"
"Apr 18, 2023 @ 07:25:16.296",DL1PC9997,"POINT (77.098305 28.856951)","Apr 18, 2023 @ 07:25:02.000"
"Apr 18, 2023 @ 07:24:07.405",DL1PC9997,"POINT (77.1022 28.857582)","Apr 18, 2023 @ 07:23:42.000"
"Apr 18, 2023 @ 07:22:39.811",DL1PC9997,"POINT (77.109566 28.857757)","Apr 18, 2023 @ 07:22:32.000"
"Apr 18, 2023 @ 07:21:29.361",DL1PC9997,"POINT (77.118206 28.857402)","Apr 18, 2023 @ 07:21:22.000"
"Apr 18, 2023 @ 07:20:27.418",DL1PC9997,"POINT (77.122381 28.85725)","Apr 18, 2023 @ 07:20:12.000"
"Apr 18, 2023 @ 07:19:27.676",DL1PC9997,"POINT (77.123436 28.857177)","Apr 18, 2023 @ 07:19:12.000"
"Apr 18, 2023 @ 07:18:25.252",DL1PC9997,"POINT (77.124636 28.856951)","Apr 18, 2023 @ 07:18:12.000"
"Apr 18, 2023 @ 07:17:23.558",DL1PC9997,"POINT (77.12505 28.85447)","Apr 18, 2023 @ 07:17:12.000"
"Apr 18, 2023 @ 07:16:21.017",DL1PC9997,"POINT (77.12565 28.851174)","Apr 18, 2023 @ 07:16:12.000"
"Apr 18, 2023 @ 07:15:19.813",DL1PC9997,"POINT (77.126492 28.846278)","Apr 18, 2023 @ 07:15:12.000"
"Apr 18, 2023 @ 07:14:18.358",DL1PC9997,"POINT (77.12767 28.840337)","Apr 18, 2023 @ 07:14:02.000"
"Apr 18, 2023 @ 07:13:11.913",DL1PC9997,"POINT (77.12889 28.834328)","Apr 18, 2023 @ 07:12:52.000"
"Apr 18, 2023 @ 07:12:05.850",DL1PC9997,"POINT (77.131083 28.827838)","Apr 18, 2023 @ 07:11:52.000"
"Apr 18, 2023 @ 07:10:55.746",DL1PC9997,"POINT (77.133151 28.820948)","Apr 18, 2023 @ 07:10:42.000"
"Apr 18, 2023 @ 07:09:50.653",DL1PC9997,"POINT (77.135212 28.813983)","Apr 18, 2023 @ 07:09:42.000"
"Apr 18, 2023 @ 07:08:25.201",DL1PC9997,"POINT (77.141203 28.80579)","Apr 18, 2023 @ 07:08:12.000"
"Apr 18, 2023 @ 07:07:20.150",DL1PC9997,"POINT (77.14008 28.802641)","Apr 18, 2023 @ 07:07:12.000"
"Apr 18, 2023 @ 07:06:19.679",DL1PC9997,"POINT (77.139055 28.800975)","Apr 18, 2023 @ 07:06:02.000"
"Apr 18, 2023 @ 07:05:09.253",DL1PC9997,"POINT (77.139503 28.796483)","Apr 18, 2023 @ 07:05:02.000"
"Apr 18, 2023 @ 07:04:06.099",DL1PC9997,"POINT (77.140156 28.791106)","Apr 18, 2023 @ 07:03:52.000"
"Apr 18, 2023 @ 07:02:51.847",DL1PC9997,"POINT (77.141163 28.782841)","Apr 18, 2023 @ 07:02:32.000"
"Apr 18, 2023 @ 07:01:43.455",DL1PC9997,"POINT (77.142378 28.776078)","Apr 18, 2023 @ 07:01:32.000"
"Apr 18, 2023 @ 07:00:35.717",DL1PC9997,"POINT (77.144349 28.768971)","Apr 18, 2023 @ 07:00:19.000"
"Apr 18, 2023 @ 06:59:20.372",DL1PC9997,"POINT (77.146845 28.761393)","Apr 18, 2023 @ 06:59:09.000"
"Apr 18, 2023 @ 06:58:20.192",DL1PC9997,"POINT (77.148267 28.756741)","Apr 18, 2023 @ 06:58:09.000"
"Apr 18, 2023 @ 06:57:20.268",DL1PC9997,"POINT (77.149253 28.753108)","Apr 18, 2023 @ 06:57:09.000"
"Apr 18, 2023 @ 06:56:20.024",DL1PC9997,"POINT (77.149811 28.751837)","Apr 18, 2023 @ 06:56:09.000"
"Apr 18, 2023 @ 06:55:02.635",DL1PC9997,"POINT (77.15259 28.743641)","Apr 18, 2023 @ 06:54:49.000"
"Apr 18, 2023 @ 06:53:19.734",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:52:12.356",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:50:55.762",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:48:12.865",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:47:09.259",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:45:40.403",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:44:27.158",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:43:25.509",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:42:20.447",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:40:50.707",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:39:32.461",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:38:19.749",DL1PC9997,"POINT (77.099342 28.692796)","Apr 18, 2023 @ 06:37:05.000"
"Apr 18, 2023 @ 06:37:06.189",DL1PC9997,"POINT (77.098325 28.69203)","Apr 18, 2023 @ 06:36:50.000"
"Apr 18, 2023 @ 06:35:55.791",DL1PC9997,"POINT (77.095978 28.688491)","Apr 18, 2023 @ 06:35:37.000"
"Apr 18, 2023 @ 06:34:25.401",DL1PC9997,"POINT (77.094995 28.681758)","Apr 18, 2023 @ 06:34:07.000"
"Apr 18, 2023 @ 06:33:20.229",DL1PC9997,"POINT (77.094018 28.675948)","Apr 18, 2023 @ 06:33:04.000"
"Apr 18, 2023 @ 06:32:20.531",DL1PC9997,"POINT (77.093186 28.671496)","Apr 18, 2023 @ 06:32:04.000"
"Apr 18, 2023 @ 06:30:45.763",DL1PC9997,"POINT (77.094698 28.675838)","Apr 18, 2023 @ 06:24:18.000"
"Apr 18, 2023 @ 06:29:42.642",DL1PC9997,"POINT (77.094698 28.675838)","Apr 18, 2023 @ 06:24:18.000"
"Apr 18, 2023 @ 06:28:25.154",DL1PC9997,"POINT (77.094698 28.675838)","Apr 18, 2023 @ 06:24:18.000"
"Apr 18, 2023 @ 06:27:19.687",DL1PC9997,"POINT (77.094698 28.675838)","Apr 18, 2023 @ 06:24:18.000"
"Apr 18, 2023 @ 06:26:11.024",DL1PC9997,"POINT (77.094698 28.675838)","Apr 18, 2023 @ 06:24:18.000"
"Apr 18, 2023 @ 06:25:08.586",DL1PC9997,"POINT (77.094698 28.675838)","Apr 18, 2023 @ 06:24:18.000"
"Apr 18, 2023 @ 06:23:25.145",DL1PC9997,"POINT (77.095371 28.675075)","Apr 18, 2023 @ 06:22:55.000"
"Apr 18, 2023 @ 06:22:20.161",DL1PC9997,"POINT (77.095596 28.674861)","Apr 18, 2023 @ 06:22:05.000"
"Apr 18, 2023 @ 06:20:55.314",DL1PC9997,"POINT (77.095539 28.675356)","Apr 18, 2023 @ 06:20:35.000"
"Apr 18, 2023 @ 06:19:50.916",DL1PC9997,"POINT (77.095714 28.674971)","Apr 18, 2023 @ 06:19:35.000"
"Apr 18, 2023 @ 06:18:19.682",DL1PC9997,"POINT (77.094884 28.674976)","Apr 18, 2023 @ 06:12:05.000"
"Apr 18, 2023 @ 06:17:00.753",DL1PC9997,"POINT (77.094884 28.674976)","Apr 18, 2023 @ 06:12:05.000"
"Apr 18, 2023 @ 06:15:29.235",DL1PC9997,"POINT (77.094884 28.674976)","Apr 18, 2023 @ 06:12:05.000"
"Apr 18, 2023 @ 06:14:20.374",DL1PC9997,"POINT (77.094884 28.674976)","Apr 18, 2023 @ 06:12:05.000"
"Apr 18, 2023 @ 06:13:03.361",DL1PC9997,"POINT (77.094884 28.674976)","Apr 18, 2023 @ 06:12:05.000"
"Apr 18, 2023 @ 06:11:55.693",DL1PC9997,"POINT (77.09507 28.674925)","Apr 18, 2023 @ 06:11:35.000"
"Apr 18, 2023 @ 06:10:49.607",DL1PC9997,"POINT (77.09562 28.67541)","Apr 18, 2023 @ 06:10:35.000"
"Apr 18, 2023 @ 06:09:19.668",DL1PC9997,"POINT (77.095719 28.675278)","Apr 18, 2023 @ 06:09:05.000"
"Apr 18, 2023 @ 06:08:17.503",DL1PC9997,"POINT (77.095652 28.675215)","Apr 18, 2023 @ 06:07:55.000"
"Apr 18, 2023 @ 06:06:38.491",DL1PC9997,"POINT (77.095801 28.67493)","Apr 18, 2023 @ 06:06:15.000"
"Apr 18, 2023 @ 06:05:38.734",DL1PC9997,"POINT (77.096035 28.674958)","Apr 18, 2023 @ 06:05:15.000"
"Apr 18, 2023 @ 06:04:19.646",DL1PC9997,"POINT (77.096035 28.674958)","Apr 18, 2023 @ 06:03:55.000"
"Apr 18, 2023 @ 06:03:18.549",DL1PC9997,"POINT (77.096035 28.674958)","Apr 18, 2023 @ 06:02:55.000"
"Apr 18, 2023 @ 06:01:29.904",DL1PC9997,"POINT (77.095933 28.674889)","Apr 18, 2023 @ 06:01:15.000"
"Apr 18, 2023 @ 06:00:20.113",DL1PC9997,"POINT (77.095843 28.674948)","Apr 18, 2023 @ 06:00:05.000"
"Apr 18, 2023 @ 05:59:14.227",DL1PC9997,"POINT (77.095745 28.674709)","Apr 18, 2023 @ 05:58:55.000"
"Apr 18, 2023 @ 05:58:10.699",DL1PC9997,"POINT (77.095735 28.674696)","Apr 18, 2023 @ 05:57:55.000"
"Apr 18, 2023 @ 05:57:03.108",DL1PC9997,"POINT (77.095708 28.674706)","Apr 18, 2023 @ 05:56:45.000"
"Apr 18, 2023 @ 05:55:53.891",DL1PC9997,"POINT (77.095695 28.674874)","Apr 18, 2023 @ 05:55:35.000"
"Apr 18, 2023 @ 05:54:53.538",DL1PC9997,"POINT (77.09571 28.675266)","Apr 18, 2023 @ 05:54:35.000"
"Apr 18, 2023 @ 05:53:50.813",DL1PC9997,"POINT (77.095624 28.6753)","Apr 18, 2023 @ 05:53:35.000"
"Apr 18, 2023 @ 05:52:45.207",DL1PC9997,"POINT (77.095796 28.675203)","Apr 18, 2023 @ 05:52:25.000"
"Apr 18, 2023 @ 05:51:44.121",DL1PC9997,"POINT (77.095723 28.675125)","Apr 18, 2023 @ 05:51:25.000"
"Apr 18, 2023 @ 05:50:35.614",DL1PC9997,"POINT (77.095723 28.675125)","Apr 18, 2023 @ 05:50:15.000"
"Apr 18, 2023 @ 05:49:31.204",DL1PC9997,"POINT (77.095713 28.675225)","Apr 18, 2023 @ 05:49:15.000"
"Apr 18, 2023 @ 05:48:30.270",DL1PC9997,"POINT (77.095768 28.675138)","Apr 18, 2023 @ 05:48:15.000"
"Apr 18, 2023 @ 05:47:27.444",DL1PC9997,"POINT (77.095735 28.675213)","Apr 18, 2023 @ 05:47:05.000"
"Apr 18, 2023 @ 05:46:26.151",DL1PC9997,"POINT (77.095735 28.675213)","Apr 18, 2023 @ 05:46:05.000"
"Apr 18, 2023 @ 05:45:25.802",DL1PC9997,"POINT (77.095601 28.675218)","Apr 18, 2023 @ 05:45:05.000"
"Apr 18, 2023 @ 05:44:20.129",DL1PC9997,"POINT (77.095678 28.67515)","Apr 18, 2023 @ 05:44:05.000"
"Apr 18, 2023 @ 05:43:18.731",DL1PC9997,"POINT (77.095715 28.675245)","Apr 18, 2023 @ 05:42:55.000"
"Apr 18, 2023 @ 05:42:12.618",DL1PC9997,"POINT (77.095715 28.675245)","Apr 18, 2023 @ 05:41:55.000"
"Apr 18, 2023 @ 05:41:06.896",DL1PC9997,"POINT (77.095715 28.675245)","Apr 18, 2023 @ 05:40:45.000"
"Apr 18, 2023 @ 05:40:01.999",DL1PC9997,"POINT (77.095715 28.675245)","Apr 18, 2023 @ 05:39:45.000"
"Apr 18, 2023 @ 05:38:59.043",DL1PC9997,"POINT (77.095715 28.675245)","Apr 18, 2023 @ 05:38:35.000"
"Apr 18, 2023 @ 05:37:56.530",DL1PC9997,"POINT (77.095647 28.675178)","Apr 18, 2023 @ 05:37:35.000"
"Apr 18, 2023 @ 05:36:55.960",DL1PC9997,"POINT (77.095755 28.67516)","Apr 18, 2023 @ 05:36:35.000"
"Apr 18, 2023 @ 05:35:52.706",DL1PC9997,"POINT (77.095755 28.67516)","Apr 18, 2023 @ 05:35:35.000"
"Apr 18, 2023 @ 05:34:44.830",DL1PC9997,"POINT (77.09567 28.67522)","Apr 18, 2023 @ 05:34:25.000"
"Apr 18, 2023 @ 05:33:39.351",DL1PC9997,"POINT (77.09567 28.67522)","Apr 18, 2023 @ 05:33:15.000"
"Apr 18, 2023 @ 05:32:36.096",DL1PC9997,"POINT (77.095759 28.675156)","Apr 18, 2023 @ 05:32:15.000"
"Apr 18, 2023 @ 05:31:25.645",DL1PC9997,"POINT (77.095686 28.675086)","Apr 18, 2023 @ 05:31:05.000"
"Apr 18, 2023 @ 05:30:22.545",DL1PC9997,"POINT (77.095587 28.675163)","Apr 18, 2023 @ 05:30:05.000"
"Apr 18, 2023 @ 05:29:20.205",DL1PC9997,"POINT (77.095663 28.675093)","Apr 18, 2023 @ 05:29:05.000"
"Apr 18, 2023 @ 05:28:14.176",DL1PC9997,"POINT (77.095663 28.675093)","Apr 18, 2023 @ 05:27:55.000"
"Apr 18, 2023 @ 05:26:56.675",DL1PC9997,"POINT (77.095663 28.675093)","Apr 18, 2023 @ 05:26:35.000"
"Apr 18, 2023 @ 05:25:54.812",DL1PC9997,"POINT (77.095747 28.675155)","Apr 18, 2023 @ 05:25:35.000"
"Apr 18, 2023 @ 05:24:28.051",DL1PC9997,"POINT (77.095747 28.675155)","Apr 18, 2023 @ 05:24:05.000"
"Apr 18, 2023 @ 05:23:20.126",DL1PC9997,"POINT (77.095747 28.675155)","Apr 18, 2023 @ 05:23:05.000"
"Apr 18, 2023 @ 05:22:15.231",DL1PC9997,"POINT (77.095713 28.675066)","Apr 18, 2023 @ 05:21:55.000"
"Apr 18, 2023 @ 05:20:55.595",DL1PC9997,"POINT (77.095722 28.675183)","Apr 18, 2023 @ 05:20:35.000"
"Apr 18, 2023 @ 05:19:32.573",DL1PC9997,"POINT (77.095722 28.675183)","Apr 18, 2023 @ 05:19:15.000"
"Apr 18, 2023 @ 05:18:24.300",DL1PC9997,"POINT (77.09563 28.675136)","Apr 18, 2023 @ 05:18:05.000"
"Apr 18, 2023 @ 05:17:20.082",DL1PC9997,"POINT (77.095629 28.67514)","Apr 18, 2023 @ 05:17:05.000"
"Apr 18, 2023 @ 05:15:58.816",DL1PC9997,"POINT (77.095803 28.675201)","Apr 18, 2023 @ 05:15:35.000"
"Apr 18, 2023 @ 05:14:56.437",DL1PC9997,"POINT (77.09573 28.675131)","Apr 18, 2023 @ 05:14:35.000"
"Apr 18, 2023 @ 05:13:54.541",DL1PC9997,"POINT (77.09573 28.675131)","Apr 18, 2023 @ 05:13:35.000"
"Apr 18, 2023 @ 05:12:50.643",DL1PC9997,"POINT (77.09573 28.675131)","Apr 18, 2023 @ 05:12:35.000"
"Apr 18, 2023 @ 05:11:43.921",DL1PC9997,"POINT (77.09573 28.675126)","Apr 18, 2023 @ 05:11:25.000"
"Apr 18, 2023 @ 05:10:42.456",DL1PC9997,"POINT (77.095792 28.675051)","Apr 18, 2023 @ 05:10:25.000"
"Apr 18, 2023 @ 05:09:38.905",DL1PC9997,"POINT (77.095759 28.675138)","Apr 18, 2023 @ 05:09:15.000"
"Apr 18, 2023 @ 05:08:36.051",DL1PC9997,"POINT (77.095772 28.675193)","Apr 18, 2023 @ 05:08:15.000"
"Apr 18, 2023 @ 05:07:33.460",DL1PC9997,"POINT (77.095872 28.675156)","Apr 18, 2023 @ 05:07:15.000"
"Apr 18, 2023 @ 05:06:31.950",DL1PC9997,"POINT (77.095648 28.67518)","Apr 18, 2023 @ 05:06:15.000"
"Apr 18, 2023 @ 05:05:31.042",DL1PC9997,"POINT (77.095648 28.67518)","Apr 18, 2023 @ 05:05:15.000"
"Apr 18, 2023 @ 05:04:20.306",DL1PC9997,"POINT (77.095614 28.675111)","Apr 18, 2023 @ 05:03:55.000"
"Apr 18, 2023 @ 05:03:18.703",DL1PC9997,"POINT (77.095519 28.675158)","Apr 18, 2023 @ 05:02:55.000"
"Apr 18, 2023 @ 05:02:17.618",DL1PC9997,"POINT (77.095764 28.675211)","Apr 18, 2023 @ 05:01:55.000"
"Apr 18, 2023 @ 05:01:17.105",DL1PC9997,"POINT (77.095768 28.675215)","Apr 18, 2023 @ 05:00:55.000"
"Apr 18, 2023 @ 05:00:15.266",DL1PC9997,"POINT (77.095722 28.675111)","Apr 18, 2023 @ 04:59:55.000"
"Apr 18, 2023 @ 04:59:11.016",DL1PC9997,"POINT (77.095623 28.675018)","Apr 18, 2023 @ 04:58:55.000"
"Apr 18, 2023 @ 04:58:07.391",DL1PC9997,"POINT (77.095637 28.675118)","Apr 18, 2023 @ 04:57:45.000"
"Apr 18, 2023 @ 04:57:04.048",DL1PC9997,"POINT (77.09574 28.675128)","Apr 18, 2023 @ 04:56:45.000"
"Apr 18, 2023 @ 04:55:55.254",DL1PC9997,"POINT (77.09574 28.675128)","Apr 18, 2023 @ 04:55:35.000"
"Apr 18, 2023 @ 04:54:51.741",DL1PC9997,"POINT (77.095939 28.675255)","Apr 18, 2023 @ 04:54:35.000"
"Apr 18, 2023 @ 04:53:45.081",DL1PC9997,"POINT (77.095661 28.67517)","Apr 18, 2023 @ 04:53:25.000"
"Apr 18, 2023 @ 04:52:42.647",DL1PC9997,"POINT (77.095625 28.675418)","Apr 18, 2023 @ 04:52:25.000"
"Apr 18, 2023 @ 04:51:41.994",DL1PC9997,"POINT (77.095738 28.675258)","Apr 18, 2023 @ 04:51:31.000"
"Apr 18, 2023 @ 04:50:37.018",DL1PC9997,"POINT (77.095685 28.675156)","Apr 18, 2023 @ 04:50:21.000"
"Apr 18, 2023 @ 04:49:34.200",DL1PC9997,"POINT (77.095685 28.675156)","Apr 18, 2023 @ 04:49:21.000"
"Apr 18, 2023 @ 04:48:20.132",DL1PC9997,"POINT (77.095685 28.675156)","Apr 18, 2023 @ 04:48:11.000"
"Apr 18, 2023 @ 04:47:19.663",DL1PC9997,"POINT (77.095661 28.675065)","Apr 18, 2023 @ 04:47:11.000"
"Apr 18, 2023 @ 04:46:15.183",DL1PC9997,"POINT (77.095661 28.675065)","Apr 18, 2023 @ 04:46:01.000"
"Apr 18, 2023 @ 04:44:59.631",DL1PC9997,"POINT (77.095755 28.675118)","Apr 18, 2023 @ 04:44:51.000"
"Apr 18, 2023 @ 04:43:54.925",DL1PC9997,"POINT (77.09578 28.675348)","Apr 18, 2023 @ 04:43:41.000"
"Apr 18, 2023 @ 04:42:31.116",DL1PC9997,"POINT (77.095659 28.675221)","Apr 18, 2023 @ 04:42:21.000"
"Apr 18, 2023 @ 04:41:20.489",DL1PC9997,"POINT (77.095758 28.675208)","Apr 18, 2023 @ 04:41:11.000"
"Apr 18, 2023 @ 04:40:19.687",DL1PC9997,"POINT (77.095758 28.675208)","Apr 18, 2023 @ 04:40:11.000"
"Apr 18, 2023 @ 04:39:18.363",DL1PC9997,"POINT (77.095758 28.675208)","Apr 18, 2023 @ 04:39:01.000"
"Apr 18, 2023 @ 04:38:16.891",DL1PC9997,"POINT (77.095758 28.675208)","Apr 18, 2023 @ 04:38:01.000"
"Apr 18, 2023 @ 04:37:16.184",DL1PC9997,"POINT (77.09574 28.67505)","Apr 18, 2023 @ 04:37:01.000"
"Apr 18, 2023 @ 04:36:16.116",DL1PC9997,"POINT (77.095685 28.675273)","Apr 18, 2023 @ 04:36:01.000"
"Apr 18, 2023 @ 04:35:15.948",DL1PC9997,"POINT (77.095723 28.675251)","Apr 18, 2023 @ 04:35:01.000"
"Apr 18, 2023 @ 04:34:14.010",DL1PC9997,"POINT (77.095738 28.675156)","Apr 18, 2023 @ 04:34:01.000"
"Apr 18, 2023 @ 04:33:11.979",DL1PC9997,"POINT (77.095738 28.675156)","Apr 18, 2023 @ 04:33:01.000"
"Apr 18, 2023 @ 04:32:03.486",DL1PC9997,"POINT (77.095845 28.675155)","Apr 18, 2023 @ 04:31:51.000"
"Apr 18, 2023 @ 04:31:03.046",DL1PC9997,"POINT (77.095845 28.675155)","Apr 18, 2023 @ 04:30:51.000"
"Apr 18, 2023 @ 04:29:56.265",DL1PC9997,"POINT (77.095635 28.675078)","Apr 18, 2023 @ 04:29:41.000"
"Apr 18, 2023 @ 04:28:46.256",DL1PC9997,"POINT (77.095632 28.675078)","Apr 18, 2023 @ 04:28:31.000"
"Apr 18, 2023 @ 04:27:43.931",DL1PC9997,"POINT (77.095526 28.675086)","Apr 18, 2023 @ 04:27:31.000"
"Apr 18, 2023 @ 04:26:43.504",DL1PC9997,"POINT (77.095733 28.675156)","Apr 18, 2023 @ 04:26:31.000"
"Apr 18, 2023 @ 04:25:20.153",DL1PC9997,"POINT (77.095733 28.675156)","Apr 18, 2023 @ 04:25:11.000"
"Apr 18, 2023 @ 04:24:20.143",DL1PC9997,"POINT (77.095706 28.675148)","Apr 18, 2023 @ 04:24:11.000"
"Apr 18, 2023 @ 04:23:20.327",DL1PC9997,"POINT (77.095661 28.675216)","Apr 18, 2023 @ 04:23:11.000"
"Apr 18, 2023 @ 04:22:19.698",DL1PC9997,"POINT (77.09587 28.675036)","Apr 18, 2023 @ 04:22:11.000"
"Apr 18, 2023 @ 04:20:55.646",DL1PC9997,"POINT (77.095782 28.675143)","Apr 18, 2023 @ 04:20:41.000"
"Apr 18, 2023 @ 04:19:20.149",DL1PC9997,"POINT (77.095832 28.675131)","Apr 18, 2023 @ 04:19:11.000"
"Apr 18, 2023 @ 04:18:20.270",DL1PC9997,"POINT (77.095787 28.675233)","Apr 18, 2023 @ 04:18:11.000"
"Apr 18, 2023 @ 04:16:29.360",DL1PC9997,"POINT (77.095781 28.675163)","Apr 18, 2023 @ 04:16:21.000"
"Apr 18, 2023 @ 04:15:20.165",DL1PC9997,"POINT (77.095781 28.675163)","Apr 18, 2023 @ 04:15:11.000"
"Apr 18, 2023 @ 04:14:20.343",DL1PC9997,"POINT (77.095781 28.675163)","Apr 18, 2023 @ 04:14:11.000"
"Apr 18, 2023 @ 04:13:20.322",DL1PC9997,"POINT (77.095823 28.675241)","Apr 18, 2023 @ 04:13:11.000"
"Apr 18, 2023 @ 04:11:55.983",DL1PC9997,"POINT (77.095875 28.67515)","Apr 18, 2023 @ 04:11:41.000"
"Apr 18, 2023 @ 04:10:55.836",DL1PC9997,"POINT (77.095765 28.675151)","Apr 18, 2023 @ 04:10:41.000"
"Apr 18, 2023 @ 04:09:20.240",DL1PC9997,"POINT (77.095661 28.675173)","Apr 18, 2023 @ 04:09:11.000"
"Apr 18, 2023 @ 04:08:20.363",DL1PC9997,"POINT (77.095661 28.675173)","Apr 18, 2023 @ 04:08:11.000"
"Apr 18, 2023 @ 04:07:20.125",DL1PC9997,"POINT (77.095661 28.675173)","Apr 18, 2023 @ 04:07:11.000"
"Apr 18, 2023 @ 04:06:20.324",DL1PC9997,"POINT (77.095661 28.675173)","Apr 18, 2023 @ 04:06:11.000"
"Apr 18, 2023 @ 04:05:19.676",DL1PC9997,"POINT (77.095661 28.675173)","Apr 18, 2023 @ 04:05:11.000"
"Apr 18, 2023 @ 04:04:04.298",DL1PC9997,"POINT (77.095657 28.675171)","Apr 18, 2023 @ 04:03:51.000"
"Apr 18, 2023 @ 04:03:00.307",DL1PC9997,"POINT (77.095592 28.675105)","Apr 18, 2023 @ 04:02:51.000"
"Apr 18, 2023 @ 04:01:58.265",DL1PC9997,"POINT (77.095674 28.675051)","Apr 18, 2023 @ 04:01:41.000"
"Apr 18, 2023 @ 04:00:19.704",DL1PC9997,"POINT (77.095655 28.675166)","Apr 18, 2023 @ 04:00:11.000"
"Apr 18, 2023 @ 03:59:17.254",DL1PC9997,"POINT (77.095655 28.675166)","Apr 18, 2023 @ 03:59:01.000"
"Apr 18, 2023 @ 03:58:14.422",DL1PC9997,"POINT (77.095715 28.675076)","Apr 18, 2023 @ 03:58:01.000"
"Apr 18, 2023 @ 03:56:28.683",DL1PC9997,"POINT (77.095715 28.675173)","Apr 18, 2023 @ 03:56:21.000"
"Apr 18, 2023 @ 03:55:20.216",DL1PC9997,"POINT (77.095715 28.675173)","Apr 18, 2023 @ 03:55:11.000"
"Apr 18, 2023 @ 03:54:20.205",DL1PC9997,"POINT (77.095708 28.675071)","Apr 18, 2023 @ 03:54:11.000"
"Apr 18, 2023 @ 03:53:09.136",DL1PC9997,"POINT (77.095528 28.675105)","Apr 18, 2023 @ 03:53:01.000"
"Apr 18, 2023 @ 03:51:59.818",DL1PC9997,"POINT (77.096009 28.674995)","Apr 18, 2023 @ 03:51:51.000"
"Apr 18, 2023 @ 03:50:51.844",DL1PC9997,"POINT (77.095688 28.67508)","Apr 18, 2023 @ 03:50:41.000"
"Apr 18, 2023 @ 03:49:42.260",DL1PC9997,"POINT (77.095575 28.675041)","Apr 18, 2023 @ 03:49:21.000"
"Apr 18, 2023 @ 03:48:19.725",DL1PC9997,"POINT (77.095575 28.675041)","Apr 18, 2023 @ 03:48:11.000"
"Apr 18, 2023 @ 03:47:16.873",DL1PC9997,"POINT (77.095654 28.675096)","Apr 18, 2023 @ 03:47:01.000"
"Apr 18, 2023 @ 03:46:05.348",DL1PC9997,"POINT (77.095678 28.675063)","Apr 18, 2023 @ 03:45:51.000"
"Apr 18, 2023 @ 03:44:56.690",DL1PC9997,"POINT (77.095711 28.675181)","Apr 18, 2023 @ 03:44:41.000"
"Apr 18, 2023 @ 03:43:49.209",DL1PC9997,"POINT (77.095711 28.675181)","Apr 18, 2023 @ 03:43:41.000"
"Apr 18, 2023 @ 03:42:33.729",DL1PC9997,"POINT (77.095672 28.675099)","Apr 18, 2023 @ 03:42:21.000"
"Apr 18, 2023 @ 03:41:19.671",DL1PC9997,"POINT (77.095672 28.675099)","Apr 18, 2023 @ 03:41:11.000"
"Apr 18, 2023 @ 03:40:15.930",DL1PC9997,"POINT (77.095772 28.67509)","Apr 18, 2023 @ 03:40:01.000"
"Apr 18, 2023 @ 03:39:05.065",DL1PC9997,"POINT (77.095961 28.675076)","Apr 18, 2023 @ 03:38:51.000"
"Apr 18, 2023 @ 03:37:50.812",DL1PC9997,"POINT (77.095967 28.675173)","Apr 18, 2023 @ 03:37:41.000"
"Apr 18, 2023 @ 03:36:19.684",DL1PC9997,"POINT (77.095481 28.67523)","Apr 18, 2023 @ 03:36:11.000"
"Apr 18, 2023 @ 03:35:19.450",DL1PC9997,"POINT (77.095885 28.675188)","Apr 18, 2023 @ 03:35:11.000"
"Apr 18, 2023 @ 03:34:11.955",DL1PC9997,"POINT (77.095846 28.675231)","Apr 18, 2023 @ 03:34:01.000"
"Apr 18, 2023 @ 03:33:06.847",DL1PC9997,"POINT (77.095846 28.675231)","Apr 18, 2023 @ 03:32:51.000"
