bus_registration_number,is_ac,agency
DL1PC9648,True,DTC
DL1PC9649,True,DTC
DL1PC9650,True,DTC
DL1PC9653,True,DTC
DL1PC9654,True,DTC
DL1PC9655,True,DTC
DL1PC9656,True,DTC
DL1PC9657,True,DTC
DL1PC9683,True,DTC
DL1PC9684,True,DTC
DL1PC9685,True,DTC
DL1PC9686,True,DTC
DL1PC9688,True,DTC
DL1PC9689,True,DTC
DL1PC9690,True,DTC
DL1PC9694,True,DTC
DL1PC9697,True,DTC
DL1PC9699,True,DTC
DL1PC9700,True,DTC
DL1PC9701,True,DTC
DL1PC9702,True,DTC
DL1PC9703,True,DTC
DL1PC9704,True,DTC
DL1PC9705,True,DTC
DL1PC9708,True,DTC
DL1PC9709,True,DTC
DL1PC9717,True,DTC
DL1PC9718,True,DTC
DL1PC9774,True,DTC
DL1PC3225,True,DTC
DL1PC3226,True,DTC
DL1PC3227,True,DTC
DL1PC3230,True,DTC
DL1PC3252,True,DTC
DL1PC7617,True,DTC
DL1PC7883,True,DTC
DL1PC7884,True,DTC
DL1PC7885,True,DTC
DL1PC7886,True,DTC
DL1PC7887,True,DTC
DL1PC7888,True,DTC
DL1PC7889,True,DTC
DL1PC7890,True,DTC
DL1PC7944,True,DTC
DL1PC7945,True,DTC
DL1PC7989,True,DTC
DL1PC7990,True,DTC
DL1PC8154,True,DTC
DL1PC8155,True,DTC
DL1PC8156,True,DTC
DL1PC8201,True,DTC
DL1PC8207,True,DTC
DL1PC8213,True,DTC
DL1PC8215,True,DTC
DL1PC8217,True,DTC
DL1PC8218,True,DTC
DL1PC8219,True,DTC
DL1PC8220,True,DTC
DL1PC8221,True,DTC
DL1PC8223,True,DTC
DL1PC8288,True,DTC
DL1PC8307,True,DTC
DL1PC8421,True,DTC
DL1PC8427,True,DTC
DL1PC8430,True,DTC
DL1PC8462,True,DTC
DL1PC8464,True,DTC
DL1PC8472,True,DTC
DL1PC8479,True,DTC
DL1PC8480,True,DTC
DL1PC8483,True,DTC
DL1PC8485,True,DTC
DL1PC8486,True,DTC
DL1PC8487,True,DTC
DL1PC8488,True,DTC
DL1PC8489,True,DTC
DL1PC8490,True,DTC
DL1PC8491,True,DTC
DL1PC8492,True,DTC
DL1PC8493,True,DTC
DL1PC8495,True,DTC
DL1PC8496,True,DTC
DL1PC8526,True,DTC
DL1PC8528,True,DTC
DL1PC8529,True,DTC
DL1PC8530,True,DTC
DL1PC8531,True,DTC
DL1PC8532,True,DTC
DL1PC8533,True,DTC
DL1PC8534,True,DTC
DL1PC8535,True,DTC
DL1PC8536,True,DTC
DL1PC8537,True,DTC
DL1PC8538,True,DTC
DL1PC8539,True,DTC
DL1PC8557,True,DTC
DL1PC8558,True,DTC
DL1PC8559,True,DTC
DL1PC8610,True,DTC
DL1PC8611,True,DTC
DL1PC8612,True,DTC
DL1PC8613,True,DTC
DL1PC8614,True,DTC
DL1PC8615,True,DTC
DL1PC8616,True,DTC
DL1PC8617,True,DTC
DL1PC8618,True,DTC
DL1PC8619,True,DTC
DL1PC8620,True,DTC
DL1PC8638,True,DTC
DL1PC8639,True,DTC
DL1PC8640,True,DTC
DL1PC8682,True,DTC
DL1PC8685,True,DTC
DL1PC8688,True,DTC
DL1PC8691,True,DTC
DL1PC8709,True,DTC
DL1PC8713,True,DTC
DL1PC8714,True,DTC
DL1PC8715,True,DTC
DL1PC8716,True,DTC
DL1PC8718,True,DTC
DL1PC8719,True,DTC
DL1PC8726,True,DTC
DL1PC8728,True,DTC
DL1PC8729,True,DTC
DL1PC8733,True,DTC
DL1PC8825,True,DTC
DL1PC9591,True,DTC
DL1PC9592,True,DTC
DL1PC9593,True,DTC
DL1PC9594,True,DTC
DL1PC9597,True,DTC
DL1PC9727,True,DTC
DL1PC9729,True,DTC
DL1PC9731,True,DTC
DL1PC9732,True,DTC
DL1PC9733,True,DTC
DL1PC9736,True,DTC
DL1PC9737,True,DTC
DL1PC9741,True,DTC
DL1PC9742,True,DTC
DL1PC9744,True,DTC
DL1PC9857,True,DTC
DL1PC9858,True,DTC
DL1PC9859,True,DTC
DL1PC9860,True,DTC
DL1PC9861,True,DTC
DL1PC9862,True,DTC
DL1PC9864,True,DTC
DL1PC9865,True,DTC
DL1PC9866,True,DTC
DL1PC9867,True,DTC
DL1PC9869,True,DTC
DL1PC9870,True,DTC
DL1PC9938,True,DTC
DL1PC9939,True,DTC
DL1PC9943,True,DTC
DL1PC9952,True,DTC
DL1PC9972,True,DTC
DL1PC3204,True,DTC
DL1PC3325,True,DTC
DL1PC3328,True,DTC
DL1PC7439,True,DTC
DL1PC7521,True,DTC
DL1PC7833,True,DTC
DL1PC7834,True,DTC
DL1PC7842,True,DTC
DL1PC7843,True,DTC
DL1PC7844,True,DTC
DL1PC7845,True,DTC
DL1PC7874,True,DTC
DL1PC7875,True,DTC
DL1PC7876,True,DTC
DL1PC7879,True,DTC
DL1PC7880,True,DTC
DL1PC7881,True,DTC
DL1PC7951,True,DTC
DL1PC7952,True,DTC
DL1PC7953,True,DTC
DL1PC7954,True,DTC
DL1PC7955,True,DTC
DL1PC7956,True,DTC
DL1PC7987,True,DTC
DL1PC7988,True,DTC
DL1PC8326,True,DTC
DL1PC8418,True,DTC
DL1PC8419,True,DTC
DL1PC8420,True,DTC
DL1PC8422,True,DTC
DL1PC8423,True,DTC
DL1PC8424,True,DTC
DL1PC8425,True,DTC
DL1PC8426,True,DTC
DL1PC8428,True,DTC
DL1PC8429,True,DTC
DL1PC8431,True,DTC
DL1PC8460,True,DTC
DL1PC8461,True,DTC
DL1PC8463,True,DTC
DL1PC8465,True,DTC
DL1PC8466,True,DTC
DL1PC8468,True,DTC
DL1PC8469,True,DTC
DL1PC8470,True,DTC
DL1PC8471,True,DTC
DL1PC8473,True,DTC
DL1PC8474,True,DTC
DL1PC8475,True,DTC
DL1PC8476,True,DTC
DL1PC8477,True,DTC
DL1PC8478,True,DTC
DL1PC8524,True,DTC
DL1PC8525,True,DTC
DL1PC8527,True,DTC
DL1PC8708,True,DTC
DL1PC8711,True,DTC
DL1PC8798,True,DTC
DL1PC8801,True,DTC
DL1PC8805,True,DTC
DL1PC8806,True,DTC
DL1PC8807,True,DTC
DL1PC8808,True,DTC
DL1PC8809,True,DTC
DL1PC8810,True,DTC
DL1PC8811,True,DTC
DL1PC8812,True,DTC
DL1PC8813,True,DTC
DL1PC8814,True,DTC
DL1PC8815,True,DTC
DL1PC8816,True,DTC
DL1PC8817,True,DTC
DL1PC8818,True,DTC
DL1PC8820,True,DTC
DL1PC8821,True,DTC
DL1PC8822,True,DTC
DL1PC8823,True,DTC
DL1PC8920,True,DTC
DL1PC8921,True,DTC
DL1PC9482,True,DTC
DL1PC9483,True,DTC
DL1PC9484,True,DTC
DL1PC9485,True,DTC
DL1PC9486,True,DTC
DL1PC9487,True,DTC
DL1PC9488,True,DTC
DL1PC9489,True,DTC
DL1PC9490,True,DTC
DL1PC9491,True,DTC
DL1PC9493,True,DTC
DL1PC9496,True,DTC
DL1PC9497,True,DTC
DL1PC9498,True,DTC
DL1PC9499,True,DTC
DL1PC9578,True,DTC
DL1PC9580,True,DTC
DL1PC9581,True,DTC
DL1PC9582,True,DTC
DL1PC9583,True,DTC
DL1PC9585,True,DTC
DL1PC9586,True,DTC
DL1PC9587,True,DTC
DL1PC9588,True,DTC
DL1PC9589,True,DTC
DL1PC9590,True,DTC
DL1PC9611,True,DTC
DL1PC9612,True,DTC
DL1PC9666,True,DTC
DL1PC9804,True,DTC
DL1PC9810,True,DTC
DL1PC9811,True,DTC
DL1PC9812,True,DTC
DL1PC9814,True,DTC
DL1PC9815,True,DTC
DL1PC9817,True,DTC
DL1PC9818,True,DTC
DL1PC9822,True,DTC
DL1PC9838,True,DTC
DL1PC9877,True,DTC
DL1PC9917,True,DTC
DL1PC9924,True,DTC
DL1PC9925,True,DTC
DL1PC0062,True,DTC
DL1PC0065,True,DTC
DL1PC0068,True,DTC
DL1PC0071,True,DTC
DL1PC0072,True,DTC
DL1PC0113,True,DTC
DL1PC0114,True,DTC
DL1PC0117,True,DTC
DL1PC0124,True,DTC
DL1PC0125,True,DTC
DL1PC0126,True,DTC
DL1PC0127,True,DTC
DL1PC0128,True,DTC
DL1PC0129,True,DTC
DL1PC0132,True,DTC
DL1PC0135,True,DTC
DL1PC0138,True,DTC
DL1PC0158,True,DTC
DL1PC0168,True,DTC
DL1PC0187,True,DTC
DL1PC0189,True,DTC
DL1PC0190,True,DTC
DL1PC0195,True,DTC
DL1PC0196,True,DTC
DL1PC0198,True,DTC
DL1PC0203,True,DTC
DL1PC0205,True,DTC
DL1PC0208,True,DTC
DL1PC0347,True,DTC
DL1PC0348,True,DTC
DL1PC0349,True,DTC
DL1PC0350,True,DTC
DL1PC0359,True,DTC
DL1PC0360,True,DTC
DL1PC0386,True,DTC
DL1PC0387,True,DTC
DL1PC0389,True,DTC
DL1PC0424,True,DTC
DL1PC0476,True,DTC
DL1PC0502,True,DTC
DL1PC0552,True,DTC
DL1PC0557,True,DTC
DL1PC1307,True,DTC
DL1PC1389,True,DTC
DL1PC1392,True,DTC
DL1PC1399,True,DTC
DL1PC1409,True,DTC
DL1PC1415,True,DTC
DL1PC1437,True,DTC
DL1PC1571,True,DTC
DL1PC7815,True,DTC
DL1PC7817,True,DTC
DL1PC7827,True,DTC
DL1PC7847,True,DTC
DL1PC7848,True,DTC
DL1PC7849,True,DTC
DL1PC7855,True,DTC
DL1PC7856,True,DTC
DL1PC7858,True,DTC
DL1PC7860,True,DTC
DL1PC7861,True,DTC
DL1PC7864,True,DTC
DL1PC7867,True,DTC
DL1PC7868,True,DTC
DL1PC8011,True,DTC
DL1PC8013,True,DTC
DL1PC8014,True,DTC
DL1PC8015,True,DTC
DL1PC8454,True,DTC
DL1PC8457,True,DTC
DL1PC8497,True,DTC
DL1PC8626,True,DTC
DL1PC8627,True,DTC
DL1PC8635,True,DTC
DL1PC8636,True,DTC
DL1PC8641,True,DTC
DL1PC8642,True,DTC
DL1PC8643,True,DTC
DL1PC8644,True,DTC
DL1PC8645,True,DTC
DL1PC8647,True,DTC
DL1PC8648,True,DTC
DL1PC8649,True,DTC
DL1PC8650,True,DTC
DL1PC8651,True,DTC
DL1PC8652,True,DTC
DL1PC8653,True,DTC
DL1PC8654,True,DTC
DL1PC8655,True,DTC
DL1PC9647,True,DTC
DL1PC9651,True,DTC
DL1PC9652,True,DTC
DL1PC9687,True,DTC
DL1PC9691,True,DTC
DL1PC9692,True,DTC
DL1PC9693,True,DTC
DL1PC9695,True,DTC
DL1PC9706,True,DTC
DL1PC9707,True,DTC
DL1PC9749,True,DTC
DL1PC9750,True,DTC
DL1PC9751,True,DTC
DL1PC9753,True,DTC
DL1PC9762,True,DTC
DL1PC9763,True,DTC
DL1PC9765,True,DTC
DL1PC9766,True,DTC
DL1PC9769,True,DTC
DL1PC9782,True,DTC
DL1PC9789,True,DTC
DL1PC7104,True,DTC
DL1PC7105,True,DTC
DL1PC7106,True,DTC
DL1PC7119,True,DTC
DL1PC7120,True,DTC
DL1PC7121,True,DTC
DL1PC7122,True,DTC
DL1PC7132,True,DTC
DL1PC7312,True,DTC
DL1PC7313,True,DTC
DL1PC7316,True,DTC
DL1PC7317,True,DTC
DL1PC7318,True,DTC
DL1PC7472,True,DTC
DL1PC7473,True,DTC
DL1PC7475,True,DTC
DL1PC7476,True,DTC
DL1PC7477,True,DTC
DL1PC7873,True,DTC
DL1PC7977,True,DTC
DL1PC8241,True,DTC
DL1PC8247,True,DTC
DL1PC8248,True,DTC
DL1PC8249,True,DTC
DL1PC8251,True,DTC
DL1PC8252,True,DTC
DL1PC8554,True,DTC
DL1PC8561,True,DTC
DL1PC8564,True,DTC
DL1PC8574,True,DTC
DL1PC8584,True,DTC
DL1PC8592,True,DTC
DL1PC8595,True,DTC
DL1PC8596,True,DTC
DL1PC8598,True,DTC
DL1PC8600,True,DTC
DL1PC8607,True,DTC
DL1PC8608,True,DTC
DL1PC8622,True,DTC
DL1PC8829,True,DTC
DL1PC9383,True,DTC
DL1PC9384,True,DTC
DL1PC9385,True,DTC
DL1PC9386,True,DTC
DL1PC9387,True,DTC
DL1PC9388,True,DTC
DL1PC9389,True,DTC
DL1PC9390,True,DTC
DL1PC9391,True,DTC
DL1PC9392,True,DTC
DL1PC9394,True,DTC
DL1PC9395,True,DTC
DL1PC9396,True,DTC
DL1PC9397,True,DTC
DL1PC9398,True,DTC
DL1PC9400,True,DTC
DL1PC9401,True,DTC
DL1PC9402,True,DTC
DL1PC9403,True,DTC
DL1PC9404,True,DTC
DL1PC9406,True,DTC
DL1PC9415,True,DTC
DL1PC9416,True,DTC
DL1PC9417,True,DTC
DL1PC9418,True,DTC
DL1PC9419,True,DTC
DL1PC9420,True,DTC
DL1PC9421,True,DTC
DL1PC9422,True,DTC
DL1PC9423,True,DTC
DL1PC9424,True,DTC
DL1PC9425,True,DTC
DL1PC9426,True,DTC
DL1PC9427,True,DTC
DL1PC9428,True,DTC
DL1PC9429,True,DTC
DL1PC9430,True,DTC
DL1PC9431,True,DTC
DL1PC9432,True,DTC
DL1PC9447,True,DTC
DL1PC9448,True,DTC
DL1PC9449,True,DTC
DL1PC9450,True,DTC
DL1PC9451,True,DTC
DL1PC9452,True,DTC
DL1PC9453,True,DTC
DL1PC9455,True,DTC
DL1PC9456,True,DTC
DL1PC9457,True,DTC
DL1PC9458,True,DTC
DL1PC9459,True,DTC
DL1PC9460,True,DTC
DL1PC9461,True,DTC
DL1PC9462,True,DTC
DL1PC9492,True,DTC
DL1PC9502,True,DTC
DL1PC9503,True,DTC
DL1PC9504,True,DTC
DL1PC9505,True,DTC
DL1PC9506,True,DTC
DL1PC9167,True,DTC
DL1PC9168,True,DTC
DL1PC9169,True,DTC
DL1PC9170,True,DTC
DL1PC9171,True,DTC
DL1PC9172,True,DTC
DL1PC9173,True,DTC
DL1PC9174,True,DTC
DL1PC9175,True,DTC
DL1PC9176,True,DTC
DL1PC9177,True,DTC
DL1PC9178,True,DTC
DL1PC9179,True,DTC
DL1PC9180,True,DTC
DL1PC9182,True,DTC
DL1PC9183,True,DTC
DL1PC9184,True,DTC
DL1PC9185,True,DTC
DL1PC9186,True,DTC
DL1PC9187,True,DTC
DL1PC9188,True,DTC
DL1PC9189,True,DTC
DL1PC9190,True,DTC
DL1PC9195,True,DTC
DL1PC9196,True,DTC
DL1PC9197,True,DTC
DL1PC9198,True,DTC
DL1PC9199,True,DTC
DL1PC9200,True,DTC
DL1PC9201,True,DTC
DL1PC9202,True,DTC
DL1PC9203,True,DTC
DL1PC9204,True,DTC
DL1PC9205,True,DTC
DL1PC9206,True,DTC
DL1PC9207,True,DTC
DL1PC9208,True,DTC
DL1PC9209,True,DTC
DL1PC9210,True,DTC
DL1PC9211,True,DTC
DL1PC9213,True,DTC
DL1PC9214,True,DTC
DL1PC9215,True,DTC
DL1PC9216,True,DTC
DL1PC9217,True,DTC
DL1PC9218,True,DTC
DL1PC9219,True,DTC
DL1PC9220,True,DTC
DL1PC9221,True,DTC
DL1PC9222,True,DTC
DL1PC9300,True,DTC
DL1PC9301,True,DTC
DL1PC9302,True,DTC
DL1PC9303,True,DTC
DL1PC9305,True,DTC
DL1PC9306,True,DTC
DL1PC9307,True,DTC
DL1PC9309,True,DTC
DL1PC9310,True,DTC
DL1PC9311,True,DTC
DL1PC9312,True,DTC
DL1PC9313,True,DTC
DL1PC9315,True,DTC
DL1PC9316,True,DTC
DL1PC9317,True,DTC
DL1PC9319,True,DTC
DL1PC9320,True,DTC
DL1PC9330,True,DTC
DL1PC9334,True,DTC
DL1PC9338,True,DTC
DL1PC9710,True,DTC
DL1PC9711,True,DTC
DL1PC9712,True,DTC
DL1PC9713,True,DTC
DL1PC9714,True,DTC
DL1PC9715,True,DTC
DL1PC9716,True,DTC
DL1PC9719,True,DTC
DL1PC9720,True,DTC
DL1PC9752,True,DTC
DL1PC9756,True,DTC
DL1PC9757,True,DTC
DL1PC9758,True,DTC
DL1PC9759,True,DTC
DL1PC9767,True,DTC
DL1PC9768,True,DTC
DL1PC9770,True,DTC
DL1PC9771,True,DTC
DL1PC9772,True,DTC
DL1PC9776,True,DTC
DL1PC9777,True,DTC
DL1PC9779,True,DTC
DL1PC9781,True,DTC
DL1PC9783,True,DTC
DL1PC9784,True,DTC
DL1PC9785,True,DTC
DL1PC9786,True,DTC
DL1PC9787,True,DTC
DL1PC9802,True,DTC
DL1PC9879,True,DTC
DL1PC3061,True,DTC
DL1PC3063,True,DTC
DL1PC3066,True,DTC
DL1PC3067,True,DTC
DL1PC3068,True,DTC
DL1PC3075,True,DTC
DL1PC3080,True,DTC
DL1PC3081,True,DTC
DL1PC3142,True,DTC
DL1PC3143,True,DTC
DL1PC3146,True,DTC
DL1PC3152,True,DTC
DL1PC3157,True,DTC
DL1PC3159,True,DTC
DL1PC3236,True,DTC
DL1PC3303,True,DTC
DL1PC3307,True,DTC
DL1PC3312,True,DTC
DL1PC3316,True,DTC
DL1PC3350,True,DTC
DL1PC3376,True,DTC
DL1PC7877,True,DTC
DL1PC7946,True,DTC
DL1PC7947,True,DTC
DL1PC7948,True,DTC
DL1PC7949,True,DTC
DL1PC7950,True,DTC
DL1PC7957,True,DTC
DL1PC7958,True,DTC
DL1PC7959,True,DTC
DL1PC7960,True,DTC
DL1PC7961,True,DTC
DL1PC7962,True,DTC
DL1PC7963,True,DTC
DL1PC7964,True,DTC
DL1PC7965,True,DTC
DL1PC7966,True,DTC
DL1PC7967,True,DTC
DL1PC7968,True,DTC
DL1PC7969,True,DTC
DL1PC7970,True,DTC
DL1PC7984,True,DTC
DL1PC7999,True,DTC
DL1PC8018,True,DTC
DL1PC8020,True,DTC
DL1PC8021,True,DTC
DL1PC8022,True,DTC
DL1PC8023,True,DTC
DL1PC8024,True,DTC
DL1PC8026,True,DTC
DL1PC8027,True,DTC
DL1PC8028,True,DTC
DL1PC8029,True,DTC
DL1PC8030,True,DTC
DL1PC8031,True,DTC
DL1PC8040,True,DTC
DL1PC8041,True,DTC
DL1PC8042,True,DTC
DL1PC8043,True,DTC
DL1PC8044,True,DTC
DL1PC8045,True,DTC
DL1PC8046,True,DTC
DL1PC8047,True,DTC
DL1PC8048,True,DTC
DL1PC8049,True,DTC
DL1PC8050,True,DTC
DL1PC8051,True,DTC
DL1PC8052,True,DTC
DL1PC8053,True,DTC
DL1PC8054,True,DTC
DL1PC8056,True,DTC
DL1PC8057,True,DTC
DL1PC8059,True,DTC
DL1PC8060,True,DTC
DL1PC8061,True,DTC
DL1PC8062,True,DTC
DL1PC8063,True,DTC
DL1PC8065,True,DTC
DL1PC8085,True,DTC
DL1PC8117,True,DTC
DL1PC8119,True,DTC
DL1PC8120,True,DTC
DL1PC8142,True,DTC
DL1PC8143,True,DTC
DL1PC8144,True,DTC
DL1PC8145,True,DTC
DL1PC8146,True,DTC
DL1PC8147,True,DTC
DL1PC8148,True,DTC
DL1PC8149,True,DTC
DL1PC8150,True,DTC
DL1PC8151,True,DTC
DL1PC8672,True,DTC
DL1PC8675,True,DTC
DL1PC8676,True,DTC
DL1PC8677,True,DTC
DL1PC8680,True,DTC
DL1PC8681,True,DTC
DL1PC8692,True,DTC
DL1PC8694,True,DTC
DL1PC8695,True,DTC
DL1PC8696,True,DTC
DL1PC8705,True,DTC
DL1PC8706,True,DTC
DL1PC8720,True,DTC
DL1PC9557,True,DTC
DL1PC9577,True,DTC
DL1PC9579,True,DTC
DL1PC9584,True,DTC
DL1PC9603,True,DTC
DL1PC9659,True,DTC
DL1PC9665,True,DTC
DL1PC9728,True,DTC
DL1PC9738,True,DTC
DL1PC9863,True,DTC
DL1PC9868,True,DTC
DL1PC9902,True,DTC
DL1PC9904,True,DTC
DL1PC9906,True,DTC
DL1PC9926,True,DTC
DL1PC9927,True,DTC
DL1PC9929,True,DTC
DL1PC9932,True,DTC
DL1PC9934,True,DTC
DL1PC9936,True,DTC
DL1PC9937,True,DTC
DL1PC0684,True,DTC
DL1PC0685,True,DTC
DL1PC0686,True,DTC
DL1PC0687,True,DTC
DL1PC0689,True,DTC
DL1PC0690,True,DTC
DL1PC0691,True,DTC
DL1PC0692,True,DTC
DL1PC0830,True,DTC
DL1PC0831,True,DTC
DL1PC0832,True,DTC
DL1PC0858,True,DTC
DL1PC0859,True,DTC
DL1PC0911,True,DTC
DL1PC0912,True,DTC
DL1PC0929,True,DTC
DL1PC0930,True,DTC
DL1PC0931,True,DTC
DL1PC0933,True,DTC
DL1PC0943,True,DTC
DL1PC0944,True,DTC
DL1PC0945,True,DTC
DL1PC0950,True,DTC
DL1PC0967,True,DTC
DL1PC0969,True,DTC
DL1PC7220,True,DTC
DL1PC7237,True,DTC
DL1PC7238,True,DTC
DL1PC7281,True,DTC
DL1PC7287,True,DTC
DL1PC7327,True,DTC
DL1PC7331,True,DTC
DL1PC7334,True,DTC
DL1PC7360,True,DTC
DL1PC7377,True,DTC
DL1PC7390,True,DTC
DL1PC7409,True,DTC
DL1PC7412,True,DTC
DL1PC7469,True,DTC
DL1PC7478,True,DTC
DL1PC7479,True,DTC
DL1PC7531,True,DTC
DL1PC7532,True,DTC
DL1PC7533,True,DTC
DL1PC7534,True,DTC
DL1PC7535,True,DTC
DL1PC7536,True,DTC
DL1PC7537,True,DTC
DL1PC7538,True,DTC
DL1PC7539,True,DTC
DL1PC7540,True,DTC
DL1PC7541,True,DTC
DL1PC7542,True,DTC
DL1PC7543,True,DTC
DL1PC7544,True,DTC
DL1PC7545,True,DTC
DL1PC7546,True,DTC
DL1PC7547,True,DTC
DL1PC7548,True,DTC
DL1PC7551,True,DTC
DL1PC7556,True,DTC
DL1PC7562,True,DTC
DL1PC7572,True,DTC
DL1PC7655,True,DTC
DL1PC7656,True,DTC
DL1PC7658,True,DTC
DL1PC7675,True,DTC
DL1PC7679,True,DTC
DL1PC7681,True,DTC
DL1PC7682,True,DTC
DL1PC7683,True,DTC
DL1PC7684,True,DTC
DL1PC7685,True,DTC
DL1PC7688,True,DTC
DL1PC7693,True,DTC
DL1PC7913,True,DTC
DL1PC7914,True,DTC
DL1PC7915,True,DTC
DL1PC7916,True,DTC
DL1PC7917,True,DTC
DL1PC7918,True,DTC
DL1PC7919,True,DTC
DL1PC7920,True,DTC
DL1PC7922,True,DTC
DL1PC7923,True,DTC
DL1PC7925,True,DTC
DL1PC7926,True,DTC
DL1PC7927,True,DTC
DL1PC7928,True,DTC
DL1PC7929,True,DTC
DL1PC7930,True,DTC
DL1PC7931,True,DTC
DL1PC7932,True,DTC
DL1PC7933,True,DTC
DL1PC7935,True,DTC
DL1PC7936,True,DTC
DL1PC7939,True,DTC
DL1PC7940,True,DTC
DL1PC7941,True,DTC
DL1PC7979,True,DTC
DL1PC8002,True,DTC
DL1PC8003,True,DTC
DL1PC8004,True,DTC
DL1PC8005,True,DTC
DL1PC8006,True,DTC
DL1PC9275,True,DTC
DL1PC7099,True,DTC
DL1PC7118,True,DTC
DL1PC7314,True,DTC
DL1PC7315,True,DTC
DL1PC7549,True,DTC
DL1PC7550,True,DTC
DL1PC7552,True,DTC
DL1PC7553,True,DTC
DL1PC7554,True,DTC
DL1PC7557,True,DTC
DL1PC7558,True,DTC
DL1PC7559,True,DTC
DL1PC7560,True,DTC
DL1PC7561,True,DTC
DL1PC7574,True,DTC
DL1PC7576,True,DTC
DL1PC7577,True,DTC
DL1PC7583,True,DTC
DL1PC7585,True,DTC
DL1PC7586,True,DTC
DL1PC7587,True,DTC
DL1PC7589,True,DTC
DL1PC7590,True,DTC
DL1PC7591,True,DTC
DL1PC7592,True,DTC
DL1PC7596,True,DTC
DL1PC7597,True,DTC
DL1PC7598,True,DTC
DL1PC7599,True,DTC
DL1PC7600,True,DTC
DL1PC7602,True,DTC
DL1PC7603,True,DTC
DL1PC7604,True,DTC
DL1PC7606,True,DTC
DL1PC7607,True,DTC
DL1PC7608,True,DTC
DL1PC7609,True,DTC
DL1PC7611,True,DTC
DL1PC7612,True,DTC
DL1PC7613,True,DTC
DL1PC7614,True,DTC
DL1PC7620,True,DTC
DL1PC7627,True,DTC
DL1PC7634,True,DTC
DL1PC7737,True,DTC
DL1PC7738,True,DTC
DL1PC7739,True,DTC
DL1PC7740,True,DTC
DL1PC7741,True,DTC
DL1PC7759,True,DTC
DL1PC7760,True,DTC
DL1PC7761,True,DTC
DL1PC7762,True,DTC
DL1PC7763,True,DTC
DL1PC7764,True,DTC
DL1PC7766,True,DTC
DL1PC7767,True,DTC
DL1PC7768,True,DTC
DL1PC7769,True,DTC
DL1PC7770,True,DTC
DL1PC7771,True,DTC
DL1PC7772,True,DTC
DL1PC7773,True,DTC
DL1PC7774,True,DTC
DL1PC7775,True,DTC
DL1PC7776,True,DTC
DL1PC7781,True,DTC
DL1PC7782,True,DTC
DL1PC7783,True,DTC
DL1PC7784,True,DTC
DL1PC7785,True,DTC
DL1PC7786,True,DTC
DL1PC7787,True,DTC
DL1PC7788,True,DTC
DL1PC7789,True,DTC
DL1PC7790,True,DTC
DL1PC7791,True,DTC
DL1PC7792,True,DTC
DL1PC7793,True,DTC
DL1PC7794,True,DTC
DL1PC7795,True,DTC
DL1PC7796,True,DTC
DL1PC7797,True,DTC
DL1PC7799,True,DTC
DL1PC7800,True,DTC
DL1PC7801,True,DTC
DL1PC7802,True,DTC
DL1PC7810,True,DTC
DL1PC7811,True,DTC
DL1PC7812,True,DTC
DL1PC7813,True,DTC
DL1PC7814,True,DTC
DL1PC8036,True,DTC
DL1PC8037,True,DTC
DL1PC8055,True,DTC
DL1PC8058,True,DTC
DL1PC8064,True,DTC
DL1PC8066,True,DTC
DL1PC8067,True,DTC
DL1PC8068,True,DTC
DL1PC8069,True,DTC
DL1PC8070,True,DTC
DL1PC8071,True,DTC
DL1PC8072,True,DTC
DL1PC8073,True,DTC
DL1PC8074,True,DTC
DL1PC8075,True,DTC
DL1PC8076,True,DTC
DL1PC8077,True,DTC
DL1PC8087,True,DTC
DL1PC7103,True,DTC
DL1PC7704,True,DTC
DL1PC7728,True,DTC
DL1PC7729,True,DTC
DL1PC7816,True,DTC
DL1PC7820,True,DTC
DL1PC7825,True,DTC
DL1PC7850,True,DTC
DL1PC7851,True,DTC
DL1PC7852,True,DTC
DL1PC7853,True,DTC
DL1PC7854,True,DTC
DL1PC7859,True,DTC
DL1PC7862,True,DTC
DL1PC7863,True,DTC
DL1PC7866,True,DTC
DL1PC7869,True,DTC
DL1PC7870,True,DTC
DL1PC7871,True,DTC
DL1PC7872,True,DTC
DL1PC7903,True,DTC
DL1PC7904,True,DTC
DL1PC7905,True,DTC
DL1PC7906,True,DTC
DL1PC7907,True,DTC
DL1PC7908,True,DTC
DL1PC7909,True,DTC
DL1PC7910,True,DTC
DL1PC7911,True,DTC
DL1PC7912,True,DTC
DL1PC7921,True,DTC
DL1PC7924,True,DTC
DL1PC7934,True,DTC
DL1PC7937,True,DTC
DL1PC7938,True,DTC
DL1PC7942,True,DTC
DL1PC7943,True,DTC
DL1PC7978,True,DTC
DL1PC7980,True,DTC
DL1PC7981,True,DTC
DL1PC7982,True,DTC
DL1PC7983,True,DTC
DL1PC8008,True,DTC
DL1PC8009,True,DTC
DL1PC8192,True,DTC
DL1PC8194,True,DTC
DL1PC8553,True,DTC
DL1PC8556,True,DTC
DL1PC8560,True,DTC
DL1PC8562,True,DTC
DL1PC8563,True,DTC
DL1PC8565,True,DTC
DL1PC8566,True,DTC
DL1PC8567,True,DTC
DL1PC8568,True,DTC
DL1PC8569,True,DTC
DL1PC8570,True,DTC
DL1PC8571,True,DTC
DL1PC8572,True,DTC
DL1PC8573,True,DTC
DL1PC8575,True,DTC
DL1PC8576,True,DTC
DL1PC8577,True,DTC
DL1PC8578,True,DTC
